"customer_nk","customer_sk","dbt_valid_from","dbt_valid_to"
"METABASE_PERSON_248","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2480","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2481","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2482","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2483","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2484","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2485","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2486","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2487","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2488","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2489","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_249","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2490","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2491","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2492","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2493","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2494","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2495","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2496","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2497","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2498","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2499","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_25","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_250","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_2500","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_251","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_252","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_253","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_254","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_255","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_256","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_257","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_258","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_259","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_26","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_260","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_261","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_262","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_263","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_264","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_265","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_266","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_267","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_268","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_269","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_27","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_270","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_271","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_272","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_273","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_274","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_275","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_276","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_277","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_278","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_279","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_28","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_280","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_281","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_282","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_283","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_284","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_285","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_286","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_287","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_288","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_289","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_29","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_290","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_291","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_292","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_293","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_294","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_295","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_296","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_297","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_298","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_299","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_3","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_30","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_300","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_301","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_302","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_303","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_304","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_305","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_306","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_307","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_308","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_309","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_31","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_310","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_311","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_312","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_313","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_314","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_315","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_316","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_317","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_318","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_319","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_32","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_320","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_321","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_322","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_323","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_324","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_325","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_326","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_327","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_328","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_329","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_33","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_330","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_331","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_332","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_333","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_334","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_335","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_336","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_337","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_338","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_339","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_34","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_340","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_341","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_342","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_343","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_344","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_345","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_346","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_347","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_348","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_349","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_35","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_350","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_351","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_352","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_353","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_354","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_355","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_356","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_357","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_358","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_359","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_36","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_360","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_361","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_362","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_363","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_364","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_365","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_366","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_367","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_368","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_369","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_37","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_370","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_371","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_372","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_373","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_374","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_375","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_376","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_377","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_378","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_379","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_38","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_380","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_381","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_382","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_383","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_384","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_385","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_386","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_387","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_388","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_389","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_39","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_390","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_391","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_392","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_393","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_394","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_395","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_396","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_397","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_398","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_399","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_4","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_40","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_400","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_401","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_402","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_403","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_404","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_405","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_406","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_407","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_408","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_409","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_41","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_410","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_411","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_412","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_413","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_414","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_415","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_416","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_417","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_418","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_419","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_42","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_420","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_421","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_422","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_423","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_424","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_425","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_426","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_427","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_428","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_429","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_43","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_430","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_431","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_432","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_433","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_434","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_435","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_436","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_437","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_438","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_439","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_44","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_440","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_441","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_442","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_443","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_444","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_445","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_446","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_447","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_448","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_449","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_45","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_450","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_451","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_452","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_453","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_454","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_455","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_456","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_457","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_458","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_459","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_46","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_460","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_461","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_462","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_463","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_464","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_465","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_466","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_467","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_468","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_469","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_47","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_470","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_471","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_472","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_473","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_474","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_475","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_476","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_477","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_478","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_479","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_48","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_480","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_481","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_482","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_483","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_484","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_485","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_486","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_487","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_488","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_489","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_49","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_490","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_491","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_492","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_493","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_494","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_495","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_496","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_497","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_498","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_499","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_5","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_50","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_500","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_501","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_502","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_503","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_504","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_505","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_506","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_507","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_508","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_509","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_51","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_510","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_511","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_512","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_513","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_514","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_515","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_516","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_517","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_518","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_519","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_52","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_520","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_521","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_522","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_523","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_524","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_525","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_526","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_527","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_528","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_529","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_53","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_530","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_531","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_532","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_533","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_534","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_535","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_536","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_537","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_538","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_539","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_54","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_540","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_541","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_542","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_543","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_544","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_545","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_546","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_547","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_548","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_549","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_55","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_550","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_551","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_552","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_553","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_554","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_555","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_556","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_557","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_558","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_559","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_56","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_560","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_561","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_562","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_563","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_564","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_565","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_566","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_567","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_568","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_569","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_57","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_570","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_571","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_572","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_573","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_574","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_575","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_576","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_577","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_578","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_579","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_58","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_580","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_581","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_582","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_583","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_584","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_585","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_586","1","2025-11-21 23:39:47.459689",NULL
"METABASE_PERSON_587","1","2025-11-21 23:39:47.459689",NULL
