"order_nk","order_date","customer_nk","product_nk","supplier_nk","category_nk","quantity","unit_price"
"METABASE_9555","2025-05-25 19:00:00-03","METABASE_424","METABASE_123","METABASE_SUP_flatley-kunde","METABASE_CAT_gizmo","6.0000","18.4883"
"METABASE_9554","2024-05-23 00:52:00-03","METABASE_424","METABASE_95","METABASE_SUP_schiller,_bogisich_and_lockman","METABASE_CAT_gizmo","4.0000","12.4550"
"METABASE_9553","2025-09-07 06:04:00-03","METABASE_424","METABASE_14","METABASE_SUP_mcclure-lockman","METABASE_CAT_widget","4.0000","9.4125"
"METABASE_9552","2026-03-10 21:59:00-03","METABASE_424","METABASE_177","METABASE_SUP_ursula_collins_llc","METABASE_CAT_gadget","1.0000","128.8200"
"METABASE_9551","2025-11-28 14:40:00-03","METABASE_424","METABASE_67","METABASE_SUP_myriam_macejkovic_inc","METABASE_CAT_gizmo","2.0000","20.6200"
"METABASE_9567","2025-06-13 13:16:00-03","METABASE_424","METABASE_7","METABASE_SUP_little-pagac","METABASE_CAT_doohickey","5.0000","29.6460"
"METABASE_9566","2025-05-26 17:39:00-03","METABASE_424","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","3.0000","41.3733"
"METABASE_9565","2025-05-10 21:47:00-03","METABASE_424","METABASE_114","METABASE_SUP_wisoky,_pagac_and_heaney","METABASE_CAT_doohickey","4.0000","19.4775"
"METABASE_9564","2026-02-21 16:52:00-03","METABASE_424","METABASE_185","METABASE_SUP_cremin-williamson","METABASE_CAT_gadget","2.0000","19.7900"
"METABASE_9563","2025-05-01 08:16:00-03","METABASE_424","METABASE_17","METABASE_SUP_hilpert,_jacobs_and_hauck","METABASE_CAT_doohickey","4.0000","19.9850"
"METABASE_9562","2025-09-15 18:08:00-03","METABASE_424","METABASE_81","METABASE_SUP_mason_bashirian_and_sons","METABASE_CAT_gizmo","6.0000","7.3217"
"METABASE_9561","2024-05-26 01:12:00-03","METABASE_424","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","6.0000","11.6917"
"METABASE_9560","2023-01-30 23:34:00-03","METABASE_424","METABASE_30","METABASE_SUP_miles_ryan_group","METABASE_CAT_gadget","3.0000","14.2600"
"METABASE_1637","2023-02-16 06:03:00-03","METABASE_2476","METABASE_1","METABASE_SUP_swaniawski,_casper_and_hilll","METABASE_CAT_gizmo","2.0000","14.7300"
"METABASE_1636","2025-08-10 02:40:00-03","METABASE_2476","METABASE_88","METABASE_SUP_dorothea_balistreri_inc","METABASE_CAT_gizmo","8.0000","13.1763"
"METABASE_1635","2025-02-26 20:11:00-03","METABASE_2476","METABASE_184","METABASE_SUP_gaylord-lesch","METABASE_CAT_widget","2.0000","58.0500"
"METABASE_1634","2024-02-15 05:00:00-03","METABASE_2476","METABASE_166","METABASE_SUP_kuhn-o'reilly","METABASE_CAT_doohickey","2.0000","19.1500"
"METABASE_1633","2022-08-22 14:28:00-03","METABASE_2476","METABASE_66","METABASE_SUP_goyette-smitham","METABASE_CAT_widget","8.0000","11.3463"
"METABASE_1632","2024-01-17 22:06:00-03","METABASE_2476","METABASE_52","METABASE_SUP_koch-ruecker","METABASE_CAT_widget","2.0000","51.8400"
"METABASE_1631","2024-08-07 03:38:00-03","METABASE_2476","METABASE_149","METABASE_SUP_noah_anderson_and_sons","METABASE_CAT_gadget","7.0000","20.4886"
"METABASE_1630","2023-11-02 10:55:00-03","METABASE_2476","METABASE_13","METABASE_SUP_mr._tanya_stracke_and_sons","METABASE_CAT_gizmo","3.0000","25.0300"
"METABASE_1629","2024-12-28 00:43:00-03","METABASE_2476","METABASE_163","METABASE_SUP_brittany_mueller_inc","METABASE_CAT_widget","2.0000","16.7850"
"METABASE_1628","2023-05-09 10:29:00-03","METABASE_2476","METABASE_171","METABASE_SUP_blake_greenfelder_group","METABASE_CAT_doohickey","3.0000","23.3500"
"METABASE_1627","2023-05-26 18:51:00-03","METABASE_2476","METABASE_18","METABASE_SUP_wilkinson-gottlieb","METABASE_CAT_gadget","3.0000","18.2000"
"METABASE_1626","2022-11-29 11:51:00-03","METABASE_2476","METABASE_104","METABASE_SUP_senger-doyle","METABASE_CAT_widget","2.0000","35.4800"
"METABASE_1625","2024-09-19 01:44:00-03","METABASE_2476","METABASE_124","METABASE_SUP_zemlak-wiegand","METABASE_CAT_gizmo","4.0000","27.7325"
"METABASE_882","2025-07-28 02:58:00-03","METABASE_2150","METABASE_102","METABASE_SUP_dominic_mann_group","METABASE_CAT_gadget","5.0000","9.4080"
"METABASE_881","2023-09-21 20:45:00-03","METABASE_2150","METABASE_83","METABASE_SUP_mr._johanna_koepp_and_sons","METABASE_CAT_gadget","4.0000","13.6450"
"METABASE_880","2024-10-29 14:04:00-03","METABASE_2150","METABASE_146","METABASE_SUP_theodora_terry_and_sons","METABASE_CAT_widget","5.0000","25.2100"
"METABASE_879","2024-02-26 22:24:00-03","METABASE_2150","METABASE_81","METABASE_SUP_mason_bashirian_and_sons","METABASE_CAT_gizmo","1.0000","43.9300"
"METABASE_878","2023-08-13 15:55:00-03","METABASE_2150","METABASE_135","METABASE_SUP_lorenza_mayer_inc","METABASE_CAT_gizmo","8.0000","3.8175"
"METABASE_877","2025-04-16 00:27:00-03","METABASE_2150","METABASE_133","METABASE_SUP_hauck,_ernser_and_barton","METABASE_CAT_doohickey","4.0000","17.1200"
"METABASE_876","2025-12-24 02:38:00-03","METABASE_2150","METABASE_137","METABASE_SUP_morissette,_dare_and_schimmel","METABASE_CAT_gizmo","3.0000","22.5900"
"METABASE_875","2024-02-05 22:20:00-03","METABASE_2150","METABASE_77","METABASE_SUP_fisher-kemmer","METABASE_CAT_gadget","2.0000","50.5100"
"METABASE_874","2023-07-30 14:11:00-03","METABASE_2150","METABASE_58","METABASE_SUP_smitham,_dach_and_bode","METABASE_CAT_gadget","7.0000","7.4429"
"METABASE_873","2023-08-19 17:08:00-03","METABASE_2150","METABASE_46","METABASE_SUP_una_fadel_group","METABASE_CAT_gadget","6.0000","13.1167"
"METABASE_872","2024-01-01 12:05:00-03","METABASE_2150","METABASE_126","METABASE_SUP_emmerich-nienow","METABASE_CAT_widget","1.0000","125.2400"
"METABASE_871","2023-12-24 03:54:00-03","METABASE_2150","METABASE_19","METABASE_SUP_gibson,_turner_and_douglas","METABASE_CAT_doohickey","1.0000","42.6700"
"METABASE_870","2025-03-05 09:26:00-03","METABASE_2150","METABASE_66","METABASE_SUP_goyette-smitham","METABASE_CAT_widget","1.0000","136.1600"
"METABASE_869","2024-10-12 05:08:00-03","METABASE_2150","METABASE_56","METABASE_SUP_hackett-reynolds","METABASE_CAT_doohickey","6.0000","6.0617"
"METABASE_868","2024-06-24 15:02:00-03","METABASE_2150","METABASE_100","METABASE_SUP_legros,_lynch_and_howell","METABASE_CAT_gizmo","5.0000","13.5660"
"METABASE_17788","2026-04-18 06:05:00-03","METABASE_2296","METABASE_55","METABASE_SUP_considine,_lehner_and_maggio","METABASE_CAT_gadget","2.0000","47.8850"
"METABASE_17787","2026-02-17 02:47:00-03","METABASE_2296","METABASE_146","METABASE_SUP_theodora_terry_and_sons","METABASE_CAT_widget","1.0000","126.0500"
"METABASE_17786","2024-02-26 10:23:00-03","METABASE_2296","METABASE_27","METABASE_SUP_alfredo_kuhlman_group","METABASE_CAT_gadget","2.0000","63.7600"
"METABASE_17785","2024-08-23 01:51:00-03","METABASE_2296","METABASE_148","METABASE_SUP_gail_bergstrom_inc","METABASE_CAT_gadget","6.0000","23.1633"
"METABASE_17784","2023-05-01 22:32:00-03","METABASE_2296","METABASE_200","METABASE_SUP_pouros,_nitzsche_and_mayer","METABASE_CAT_gadget","3.0000","16.2667"
"METABASE_17783","2022-05-08 15:14:00-03","METABASE_2296","METABASE_57","METABASE_SUP_kuphal,_schowalter_and_bogan","METABASE_CAT_gizmo","3.0000","27.2033"
"METABASE_17782","2023-06-07 07:27:00-03","METABASE_2296","METABASE_69","METABASE_SUP_wiza,_abbott_and_deckow","METABASE_CAT_doohickey","6.0000","8.1550"
"METABASE_17781","2023-01-12 18:13:00-03","METABASE_2296","METABASE_28","METABASE_SUP_morissette,_bartoletti_and_cummings","METABASE_CAT_gizmo","2.0000","22.7100"
"METABASE_17780","2025-03-06 08:23:00-03","METABASE_2296","METABASE_45","METABASE_SUP_volkman,_greenfelder_and_kiehn","METABASE_CAT_doohickey","1.0000","118.0500"
"METABASE_17779","2022-06-12 14:24:00-03","METABASE_2296","METABASE_147","METABASE_SUP_bradtke,_wilkinson_and_reilly","METABASE_CAT_doohickey","6.0000","7.4050"
"METABASE_17778","2022-08-05 01:11:00-03","METABASE_2296","METABASE_189","METABASE_SUP_marvin,_turcotte_and_wisozk","METABASE_CAT_widget","8.0000","7.7725"
"METABASE_17777","2025-05-05 07:11:00-03","METABASE_2296","METABASE_156","METABASE_SUP_schinner,_schmitt_and_crona","METABASE_CAT_gadget","5.0000","6.1240"
"METABASE_17776","2024-06-09 07:15:00-03","METABASE_2296","METABASE_155","METABASE_SUP_demarcus_brakus_inc","METABASE_CAT_gadget","6.0000","7.2967"
"METABASE_17775","2024-03-20 16:43:00-03","METABASE_2296","METABASE_28","METABASE_SUP_morissette,_bartoletti_and_cummings","METABASE_CAT_gizmo","1.0000","68.1200"
"METABASE_17774","2023-09-18 06:19:00-03","METABASE_2296","METABASE_192","METABASE_SUP_grady,_greenfelder_and_welch","METABASE_CAT_widget","6.0000","7.6867"
"METABASE_17773","2025-11-28 04:36:00-03","METABASE_2296","METABASE_26","METABASE_SUP_tia_goyette_group","METABASE_CAT_widget","3.0000","22.7067"
"METABASE_11943","2024-09-14 04:16:00-03","METABASE_1543","METABASE_72","METABASE_SUP_senger,_mertz_and_murray","METABASE_CAT_widget","3.0000","47.4000"
"METABASE_11942","2024-06-11 18:12:00-03","METABASE_1543","METABASE_75","METABASE_SUP_ledner-satterfield","METABASE_CAT_gadget","5.0000","25.1620"
"METABASE_11941","2023-09-11 03:13:00-03","METABASE_1543","METABASE_56","METABASE_SUP_hackett-reynolds","METABASE_CAT_doohickey","4.0000","6.0625"
"METABASE_11940","2024-07-31 10:21:00-03","METABASE_1543","METABASE_32","METABASE_SUP_reid_pfannerstill_and_sons","METABASE_CAT_gadget","3.0000","35.7133"
"METABASE_11939","2026-03-13 21:04:00-03","METABASE_1543","METABASE_24","METABASE_SUP_claude_thompson_group","METABASE_CAT_doohickey","1.0000","112.3100"
"METABASE_11938","2025-10-08 22:50:00-03","METABASE_1543","METABASE_99","METABASE_SUP_kuhlman-kuphal","METABASE_CAT_gadget","3.0000","22.6100"
"METABASE_11937","2025-06-22 01:05:00-03","METABASE_1543","METABASE_19","METABASE_SUP_gibson,_turner_and_douglas","METABASE_CAT_doohickey","5.0000","12.8020"
"METABASE_11936","2025-09-27 10:09:00-03","METABASE_1543","METABASE_180","METABASE_SUP_maxime_haley_and_sons","METABASE_CAT_gadget","6.0000","11.3867"
"METABASE_8911","2024-05-04 02:08:00-03","METABASE_180","METABASE_80","METABASE_SUP_cruickshank-abernathy","METABASE_CAT_widget","5.0000","10.9820"
"METABASE_8910","2025-08-01 04:51:00-03","METABASE_180","METABASE_103","METABASE_SUP_trantow-bartell","METABASE_CAT_widget","10.0000","4.7040"
"METABASE_8909","2025-08-27 09:45:00-03","METABASE_180","METABASE_140","METABASE_SUP_daugherty-dach","METABASE_CAT_gadget","10.0000","6.6800"
"METABASE_8908","2023-01-28 17:12:00-03","METABASE_180","METABASE_183","METABASE_SUP_powlowski,_keebler_and_quigley","METABASE_CAT_gizmo","2.0000","18.9000"
"METABASE_8907","2024-09-19 03:36:00-03","METABASE_180","METABASE_144","METABASE_SUP_schumm,_brown_and_wehner","METABASE_CAT_widget","5.0000","12.2400"
"METABASE_8906","2024-05-26 04:13:00-03","METABASE_180","METABASE_187","METABASE_SUP_janick_harvey_llc","METABASE_CAT_gizmo","5.0000","19.7960"
"METABASE_8905","2026-02-03 19:46:00-03","METABASE_180","METABASE_185","METABASE_SUP_cremin-williamson","METABASE_CAT_gadget","2.0000","19.7900"
"METABASE_8904","2024-03-28 23:33:00-03","METABASE_180","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","1.0000","70.1500"
"METABASE_8903","2024-07-29 01:57:00-03","METABASE_180","METABASE_55","METABASE_SUP_considine,_lehner_and_maggio","METABASE_CAT_gadget","3.0000","31.9233"
"METABASE_6568","2024-03-31 12:08:00-03","METABASE_2418","METABASE_9","METABASE_SUP_keely_stehr_group","METABASE_CAT_widget","1.0000","87.4700"
"METABASE_6567","2024-01-14 06:29:00-03","METABASE_2418","METABASE_190","METABASE_SUP_delphia_bauch_inc","METABASE_CAT_gadget","1.0000","128.5800"
"METABASE_10012","2024-02-28 10:59:00-03","METABASE_157","METABASE_92","METABASE_SUP_baumbach-hilpert","METABASE_CAT_gizmo","1.0000","124.8900"
"METABASE_10011","2024-06-01 11:19:00-03","METABASE_157","METABASE_145","METABASE_SUP_stark-bayer","METABASE_CAT_gizmo","5.0000","12.2400"
"METABASE_10010","2026-04-03 02:23:00-03","METABASE_157","METABASE_129","METABASE_SUP_turner,_kiehn_and_schmitt","METABASE_CAT_gizmo","2.0000","74.0850"
"METABASE_10009","2024-09-17 09:44:00-03","METABASE_157","METABASE_63","METABASE_SUP_hills,_fahey_and_jones","METABASE_CAT_gizmo","3.0000","44.5067"
"METABASE_10008","2023-10-19 07:54:00-03","METABASE_157","METABASE_15","METABASE_SUP_friesen-anderson","METABASE_CAT_widget","5.0000","5.0200"
"METABASE_10007","2025-01-13 15:07:00-03","METABASE_157","METABASE_157","METABASE_SUP_dooley-cummings","METABASE_CAT_widget","2.0000","69.9450"
"METABASE_10006","2026-03-14 14:32:00-03","METABASE_157","METABASE_165","METABASE_SUP_mcdermott,_kiehn_and_becker","METABASE_CAT_gizmo","1.0000","38.3000"
"METABASE_10005","2022-12-03 22:43:00-03","METABASE_157","METABASE_79","METABASE_SUP_toy,_deckow_and_nitzsche","METABASE_CAT_gizmo","2.0000","13.8700"
"METABASE_10004","2024-12-05 01:14:00-03","METABASE_157","METABASE_150","METABASE_SUP_morar-schamberger","METABASE_CAT_gadget","2.0000","64.2750"
"METABASE_10003","2025-06-21 17:23:00-03","METABASE_157","METABASE_159","METABASE_SUP_mueller,_mayert_and_johnston","METABASE_CAT_widget","5.0000","7.1060"
"METABASE_10002","2025-05-09 19:23:00-03","METABASE_157","METABASE_37","METABASE_SUP_parker,_o'connell_and_beahan","METABASE_CAT_gadget","5.0000","16.0220"
"METABASE_10001","2025-07-28 11:18:00-03","METABASE_157","METABASE_141","METABASE_SUP_nikolaus-hudson","METABASE_CAT_doohickey","5.0000","25.2400"
"METABASE_10000","2023-01-27 18:06:00-03","METABASE_157","METABASE_15","METABASE_SUP_friesen-anderson","METABASE_CAT_widget","2.0000","12.5500"
"METABASE_9999","2025-02-05 19:21:00-03","METABASE_157","METABASE_58","METABASE_SUP_smitham,_dach_and_bode","METABASE_CAT_gadget","1.0000","78.1500"
"METABASE_9998","2026-01-02 13:06:00-03","METABASE_157","METABASE_153","METABASE_SUP_wilkinson,_donnelly_and_gulgowski","METABASE_CAT_gadget","2.0000","33.4000"
"METABASE_10709","2025-02-14 23:36:00-03","METABASE_662","METABASE_160","METABASE_SUP_oran_d'amore_inc","METABASE_CAT_gadget","2.0000","23.7950"
"METABASE_10708","2025-09-12 09:46:00-03","METABASE_662","METABASE_143","METABASE_SUP_mcglynn,_fay_and_kertzmann","METABASE_CAT_gizmo","5.0000","12.2400"
"METABASE_10707","2024-01-29 14:37:00-03","METABASE_662","METABASE_176","METABASE_SUP_mr._colton_mayer_group","METABASE_CAT_widget","2.0000","28.9600"
"METABASE_10706","2026-01-05 08:38:00-03","METABASE_662","METABASE_80","METABASE_SUP_cruickshank-abernathy","METABASE_CAT_widget","2.0000","27.4550"
"METABASE_10705","2026-02-20 11:10:00-03","METABASE_662","METABASE_132","METABASE_SUP_marge_effertz_jr._inc","METABASE_CAT_widget","2.0000","63.9400"
"METABASE_10704","2025-11-29 19:12:00-03","METABASE_662","METABASE_4","METABASE_SUP_regan_bradtke_and_sons","METABASE_CAT_doohickey","3.0000","36.9967"
"METABASE_10703","2024-07-26 16:02:00-03","METABASE_662","METABASE_94","METABASE_SUP_nolan-heller","METABASE_CAT_widget","6.0000","18.2033"
"METABASE_10702","2026-03-24 13:07:00-03","METABASE_662","METABASE_98","METABASE_SUP_pacocha-volkman","METABASE_CAT_gizmo","1.0000","112.4200"
"METABASE_10701","2024-01-26 07:26:00-03","METABASE_662","METABASE_54","METABASE_SUP_mcclure-murphy","METABASE_CAT_widget","2.0000","31.0450"
"METABASE_10700","2023-01-08 23:21:00-03","METABASE_662","METABASE_161","METABASE_SUP_west,_prohaska_and_wunsch","METABASE_CAT_doohickey","2.0000","15.8650"
"METABASE_10699","2023-10-06 04:30:00-03","METABASE_662","METABASE_120","METABASE_SUP_jerrell_gulgowski_inc","METABASE_CAT_widget","7.0000","7.9529"
"METABASE_10698","2024-08-08 01:27:00-03","METABASE_662","METABASE_114","METABASE_SUP_wisoky,_pagac_and_heaney","METABASE_CAT_doohickey","8.0000","9.7388"
"METABASE_10697","2025-03-03 02:26:00-03","METABASE_662","METABASE_133","METABASE_SUP_hauck,_ernser_and_barton","METABASE_CAT_doohickey","1.0000","68.4800"
"METABASE_10696","2026-02-08 09:38:00-03","METABASE_662","METABASE_157","METABASE_SUP_dooley-cummings","METABASE_CAT_widget","1.0000","139.8900"
"METABASE_10695","2026-02-28 06:40:00-03","METABASE_662","METABASE_123","METABASE_SUP_flatley-kunde","METABASE_CAT_gizmo","2.0000","55.4650"
"METABASE_10694","2026-01-02 20:31:00-03","METABASE_662","METABASE_157","METABASE_SUP_dooley-cummings","METABASE_CAT_widget","2.0000","69.9450"
"METABASE_10693","2023-07-05 07:05:00-03","METABASE_662","METABASE_106","METABASE_SUP_friesen-langworth","METABASE_CAT_doohickey","5.0000","7.0300"
"METABASE_10692","2024-10-25 10:36:00-03","METABASE_662","METABASE_52","METABASE_SUP_koch-ruecker","METABASE_CAT_widget","5.0000","20.7360"
"METABASE_25","2025-12-21 12:23:00-03","METABASE_1477","METABASE_97","METABASE_SUP_halvorson,_lockman_and_ruecker","METABASE_CAT_doohickey","2.0000","56.2100"
"METABASE_24","2025-09-20 17:28:00-03","METABASE_1477","METABASE_14","METABASE_SUP_mcclure-lockman","METABASE_CAT_widget","6.0000","6.2750"
"METABASE_23","2025-06-02 11:33:00-03","METABASE_1477","METABASE_85","METABASE_SUP_reynolds,_gleason_and_brekke","METABASE_CAT_gizmo","5.0000","10.9800"
"METABASE_22","2025-12-12 21:32:00-03","METABASE_1477","METABASE_10","METABASE_SUP_larson,_pfeffer_and_klocko","METABASE_CAT_gizmo","1.0000","47.6800"
"METABASE_14408","2024-03-21 06:30:00-03","METABASE_72","METABASE_93","METABASE_SUP_medhurst-reichert","METABASE_CAT_widget","1.0000","49.8200"
"METABASE_14407","2022-11-30 17:16:00-03","METABASE_72","METABASE_153","METABASE_SUP_wilkinson,_donnelly_and_gulgowski","METABASE_CAT_gadget","2.0000","22.2650"
"METABASE_14406","2025-05-28 02:46:00-03","METABASE_72","METABASE_7","METABASE_SUP_little-pagac","METABASE_CAT_doohickey","3.0000","49.4100"
"METABASE_14405","2024-05-24 23:59:00-03","METABASE_72","METABASE_187","METABASE_SUP_janick_harvey_llc","METABASE_CAT_gizmo","3.0000","32.9933"
"METABASE_14404","2023-06-21 13:54:00-03","METABASE_72","METABASE_27","METABASE_SUP_alfredo_kuhlman_group","METABASE_CAT_gadget","5.0000","17.0040"
"METABASE_7371","2023-04-16 18:45:00-03","METABASE_446","METABASE_5","METABASE_SUP_price,_schultz_and_daniel","METABASE_CAT_gadget","3.0000","27.5833"
"METABASE_7370","2024-07-25 22:18:00-03","METABASE_446","METABASE_146","METABASE_SUP_theodora_terry_and_sons","METABASE_CAT_widget","5.0000","25.2100"
"METABASE_6407","2025-10-02 01:44:00-03","METABASE_2419","METABASE_108","METABASE_SUP_aufderhar-boehm","METABASE_CAT_gadget","5.0000","10.0180"
"METABASE_6406","2024-06-22 11:03:00-03","METABASE_2419","METABASE_18","METABASE_SUP_wilkinson-gottlieb","METABASE_CAT_gadget","6.0000","13.6500"
"METABASE_6405","2024-07-10 16:30:00-03","METABASE_2419","METABASE_7","METABASE_SUP_little-pagac","METABASE_CAT_doohickey","5.0000","29.6460"
"METABASE_6404","2026-01-19 12:31:00-03","METABASE_2419","METABASE_136","METABASE_SUP_crona,_block_and_homenick","METABASE_CAT_widget","2.0000","52.6000"
"METABASE_6403","2025-07-30 22:14:00-03","METABASE_2419","METABASE_148","METABASE_SUP_gail_bergstrom_inc","METABASE_CAT_gadget","5.0000","27.7960"
"METABASE_6402","2023-11-12 04:19:00-03","METABASE_2419","METABASE_159","METABASE_SUP_mueller,_mayert_and_johnston","METABASE_CAT_widget","3.0000","7.8967"
"METABASE_6401","2025-06-26 09:07:00-03","METABASE_2419","METABASE_4","METABASE_SUP_regan_bradtke_and_sons","METABASE_CAT_doohickey","4.0000","27.7475"
"METABASE_6400","2023-12-26 13:22:00-03","METABASE_2419","METABASE_26","METABASE_SUP_tia_goyette_group","METABASE_CAT_widget","2.0000","22.7100"
"METABASE_10930","2023-10-28 16:16:00-03","METABASE_1378","METABASE_19","METABASE_SUP_gibson,_turner_and_douglas","METABASE_CAT_doohickey","5.0000","8.5340"
"METABASE_10929","2024-12-21 13:15:00-03","METABASE_1378","METABASE_104","METABASE_SUP_senger-doyle","METABASE_CAT_widget","2.0000","53.2200"
"METABASE_10928","2023-03-29 11:27:00-03","METABASE_1378","METABASE_196","METABASE_SUP_balistreri-muller","METABASE_CAT_widget","1.0000","46.7600"
"METABASE_10927","2025-12-06 18:34:00-03","METABASE_1378","METABASE_115","METABASE_SUP_mrs._eugenia_koelpin_and_sons","METABASE_CAT_gadget","1.0000","77.9100"
"METABASE_10926","2025-12-27 23:13:00-03","METABASE_1378","METABASE_53","METABASE_SUP_jacobson-daniel","METABASE_CAT_doohickey","2.0000","22.1400"
"METABASE_10925","2024-07-29 06:30:00-03","METABASE_1378","METABASE_42","METABASE_SUP_schamberger-maggio","METABASE_CAT_widget","5.0000","7.6000"
"METABASE_10924","2025-02-09 11:23:00-03","METABASE_1378","METABASE_53","METABASE_SUP_jacobson-daniel","METABASE_CAT_doohickey","1.0000","44.2800"
"METABASE_10923","2026-01-03 15:06:00-03","METABASE_1378","METABASE_159","METABASE_SUP_mueller,_mayert_and_johnston","METABASE_CAT_widget","2.0000","17.7650"
"METABASE_10922","2025-11-15 13:07:00-03","METABASE_1378","METABASE_92","METABASE_SUP_baumbach-hilpert","METABASE_CAT_gizmo","4.0000","31.2225"
"METABASE_10921","2024-12-05 08:58:00-03","METABASE_1378","METABASE_70","METABASE_SUP_izabella_dach_i_and_sons","METABASE_CAT_widget","2.0000","28.7450"
"METABASE_10920","2025-05-25 10:49:00-03","METABASE_1378","METABASE_102","METABASE_SUP_dominic_mann_group","METABASE_CAT_gadget","4.0000","11.7600"
"METABASE_10919","2025-10-10 08:25:00-03","METABASE_1378","METABASE_65","METABASE_SUP_weimann-cummings","METABASE_CAT_widget","5.0000","13.6460"
"METABASE_10918","2023-12-30 07:57:00-03","METABASE_1378","METABASE_70","METABASE_SUP_izabella_dach_i_and_sons","METABASE_CAT_widget","2.0000","19.1650"
"METABASE_10917","2025-06-21 21:08:00-03","METABASE_1378","METABASE_189","METABASE_SUP_marvin,_turcotte_and_wisozk","METABASE_CAT_widget","8.0000","11.6600"
"METABASE_10916","2024-01-10 13:40:00-03","METABASE_1378","METABASE_99","METABASE_SUP_kuhlman-kuphal","METABASE_CAT_gadget","2.0000","33.9150"
"METABASE_10915","2023-12-31 05:49:00-03","METABASE_1378","METABASE_36","METABASE_SUP_wolf,_beahan_and_thiel","METABASE_CAT_gizmo","1.0000","87.2900"
"METABASE_10914","2025-08-08 20:23:00-03","METABASE_1378","METABASE_66","METABASE_SUP_goyette-smitham","METABASE_CAT_widget","5.0000","27.2320"
"METABASE_10913","2025-08-17 00:01:00-03","METABASE_1378","METABASE_83","METABASE_SUP_mr._johanna_koepp_and_sons","METABASE_CAT_gadget","7.0000","11.6971"
"METABASE_10912","2026-02-09 00:31:00-03","METABASE_1378","METABASE_9","METABASE_SUP_keely_stehr_group","METABASE_CAT_widget","2.0000","43.7350"
"METABASE_10911","2025-01-31 20:35:00-03","METABASE_1378","METABASE_69","METABASE_SUP_wiza,_abbott_and_deckow","METABASE_CAT_doohickey","2.0000","36.6950"
"METABASE_10910","2025-01-07 22:04:00-03","METABASE_1378","METABASE_35","METABASE_SUP_cassin-collins","METABASE_CAT_doohickey","1.0000","71.5400"
"METABASE_10909","2024-05-15 18:14:00-03","METABASE_1378","METABASE_149","METABASE_SUP_noah_anderson_and_sons","METABASE_CAT_gadget","4.0000","17.2875"
"METABASE_10908","2024-05-09 21:13:00-03","METABASE_1378","METABASE_77","METABASE_SUP_fisher-kemmer","METABASE_CAT_gadget","5.0000","20.2040"
"METABASE_18694","2025-11-27 12:08:00-03","METABASE_514","METABASE_60","METABASE_SUP_stroman-carroll","METABASE_CAT_doohickey","3.0000","9.9333"
"METABASE_18693","2024-10-21 11:59:00-03","METABASE_514","METABASE_168","METABASE_SUP_roscoe_oberbrunner_group","METABASE_CAT_gadget","6.0000","19.8217"
"METABASE_18692","2022-12-15 15:39:00-03","METABASE_514","METABASE_128","METABASE_SUP_cale_thompson_v_and_sons","METABASE_CAT_gizmo","3.0000","16.6833"
"METABASE_18691","2023-05-08 09:39:00-03","METABASE_514","METABASE_95","METABASE_SUP_schiller,_bogisich_and_lockman","METABASE_CAT_gizmo","6.0000","5.5350"
"METABASE_573","2024-01-19 04:23:00-03","METABASE_548","METABASE_88","METABASE_SUP_dorothea_balistreri_inc","METABASE_CAT_gizmo","2.0000","52.7050"
"METABASE_572","2023-03-17 12:57:00-03","METABASE_548","METABASE_192","METABASE_SUP_grady,_greenfelder_and_welch","METABASE_CAT_widget","1.0000","46.1200"
"METABASE_571","2023-07-16 09:00:00-03","METABASE_548","METABASE_60","METABASE_SUP_stroman-carroll","METABASE_CAT_doohickey","45.0000","0.4416"
"METABASE_570","2022-07-18 01:10:00-03","METABASE_548","METABASE_158","METABASE_SUP_israel_spinka_and_sons","METABASE_CAT_gizmo","5.0000","18.6520"
"METABASE_569","2024-01-12 09:16:00-03","METABASE_548","METABASE_132","METABASE_SUP_marge_effertz_jr._inc","METABASE_CAT_widget","2.0000","63.9400"
"METABASE_568","2025-06-22 13:53:00-03","METABASE_548","METABASE_59","METABASE_SUP_donnelly,_renner_and_barton","METABASE_CAT_gizmo","6.0000","14.8667"
"METABASE_567","2022-11-21 09:47:00-03","METABASE_548","METABASE_144","METABASE_SUP_schumm,_brown_and_wehner","METABASE_CAT_widget","3.0000","13.6000"
"METABASE_566","2022-08-23 10:12:00-03","METABASE_548","METABASE_142","METABASE_SUP_kuphal,_brown_and_koss","METABASE_CAT_doohickey","8.0000","5.8625"
"METABASE_565","2026-02-10 14:46:00-03","METABASE_548","METABASE_31","METABASE_SUP_quigley,_von_and_will","METABASE_CAT_doohickey","2.0000","52.8250"
"METABASE_564","2024-09-16 22:05:00-03","METABASE_548","METABASE_139","METABASE_SUP_wuckert,_murazik_and_ernser","METABASE_CAT_doohickey","6.0000","12.7967"
"METABASE_563","2023-02-20 09:50:00-03","METABASE_548","METABASE_83","METABASE_SUP_mr._johanna_koepp_and_sons","METABASE_CAT_gadget","2.0000","27.2900"
"METABASE_562","2023-07-04 04:57:00-03","METABASE_548","METABASE_61","METABASE_SUP_jordi_effertz_llc","METABASE_CAT_gizmo","4.0000","3.9225"
